Date;Heure;Température extérieure (°C);Température intérieure actuelle (°C);Température cible souhaitée (°C);Consommation énergétique (kWh);Statut de l'occupation (binaire);Adresse;Code Postal;Type d'énergie
2023-06-22;21:00:00;-1.3;11.9;12;0.35;0;Address 4150;75957;Gas
2023-06-22;22:00:00;-0.4;21.0;22;1.71;1;Address 4151;86691;Electricity
2023-06-22;23:00:00;7.9;10.4;12;0.48;0;Address 4152;48915;Electricity
2023-06-23;00:00:00;6.1;23.0;22;2.47;1;Address 4153;70805;Solar
2023-06-23;01:00:00;18.4;22.2;22;1.97;1;Address 4154;60150;Solar
2023-06-23;02:00:00;16.0;21.7;22;1.62;1;Address 4155;82725;Solar
2023-06-23;03:00:00;22.1;22.4;22;2.37;1;Address 4156;43696;Gas
2023-06-23;04:00:00;4.7;10.3;12;0.29;0;Address 4157;72077;Solar
2023-06-23;05:00:00;-3.2;11.1;12;0.47;0;Address 4158;44691;Solar
2023-06-23;06:00:00;3.4;10.8;12;0.28;0;Address 4159;82956;Solar
2023-06-23;07:00:00;27.7;22.7;22;2.97;1;Address 4160;71193;Gas
2023-06-23;08:00:00;3.2;22.5;22;1.51;1;Address 4161;75121;Gas
2023-06-23;09:00:00;16.5;22.4;22;1.83;1;Address 4162;72742;Electricity
2023-06-23;10:00:00;24.2;11.5;12;0.44;0;Address 4163;52775;Solar
2023-06-23;11:00:00;18.5;21.6;22;1.56;1;Address 4164;30885;Electricity
2023-06-23;12:00:00;17.7;22.2;22;2.32;1;Address 4165;28315;Gas
2023-06-23;13:00:00;-1.8;12.1;12;0.5;0;Address 4166;76151;Solar
2023-06-23;14:00:00;3.6;11.1;12;0.24;0;Address 4167;60221;Gas
2023-06-23;15:00:00;8.8;22.5;22;2.49;1;Address 4168;89969;Solar
2023-06-23;16:00:00;18.5;12.8;12;0.21;0;Address 4169;16306;Solar
2023-06-23;17:00:00;1.1;21.7;22;2.06;1;Address 4170;56973;Solar
2023-06-23;18:00:00;25.1;22.9;22;2.19;1;Address 4171;61406;Electricity
2023-06-23;19:00:00;4.0;10.9;12;0.3;0;Address 4172;13698;Electricity
2023-06-23;20:00:00;0.6;13.0;12;0.3;0;Address 4173;82980;Electricity
2023-06-23;21:00:00;-3.6;12.7;12;0.36;0;Address 4174;88215;Electricity
2023-06-23;22:00:00;17.4;22.4;22;2.15;1;Address 4175;76392;Solar
2023-06-23;23:00:00;24.0;22.6;22;1.56;1;Address 4176;65675;Electricity
2023-06-24;00:00:00;21.4;11.3;12;0.29;0;Address 4177;87276;Electricity
2023-06-24;01:00:00;1.2;22.0;22;2.69;1;Address 4178;76795;Electricity
2023-06-24;02:00:00;9.4;11.2;12;0.34;0;Address 4179;51440;Electricity
2023-06-24;03:00:00;14.1;11.6;12;0.27;0;Address 4180;59785;Electricity
2023-06-24;04:00:00;-4.8;11.6;12;0.32;0;Address 4181;67446;Gas
2023-06-24;05:00:00;-0.8;12.9;12;0.14;0;Address 4182;54941;Electricity
2023-06-24;06:00:00;7.5;22.1;22;2.5;1;Address 4183;33495;Solar
2023-06-24;07:00:00;29.1;11.3;12;0.36;0;Address 4184;52474;Electricity
2023-06-24;08:00:00;19.3;22.5;22;2.23;1;Address 4185;16254;Solar
2023-06-24;09:00:00;-4.1;22.5;22;2.63;1;Address 4186;46894;Electricity
2023-06-24;10:00:00;11.0;21.9;22;1.59;1;Address 4187;34198;Electricity
2023-06-24;11:00:00;13.4;11.2;12;0.43;0;Address 4188;32141;Electricity
2023-06-24;12:00:00;26.1;22.4;22;1.87;1;Address 4189;66093;Gas
2023-06-24;13:00:00;17.0;22.6;22;2.25;1;Address 4190;13487;Solar
2023-06-24;14:00:00;6.8;10.6;12;0.14;0;Address 4191;36089;Electricity
2023-06-24;15:00:00;-0.3;11.6;12;0.29;0;Address 4192;19032;Gas
2023-06-24;16:00:00;-0.1;12.2;12;0.34;0;Address 4193;95240;Gas
2023-06-24;17:00:00;15.6;10.4;12;0.2;0;Address 4194;69640;Solar
2023-06-24;18:00:00;21.0;22.0;22;1.64;1;Address 4195;22933;Solar
2023-06-24;19:00:00;20.7;22.3;22;1.63;1;Address 4196;34714;Electricity
2023-06-24;20:00:00;8.0;12.0;12;0.2;0;Address 4197;14682;Gas
2023-06-24;21:00:00;10.0;12.3;12;0.46;0;Address 4198;45131;Gas
2023-06-24;22:00:00;20.3;21.9;22;1.84;1;Address 4199;97465;Solar
2023-06-24;23:00:00;29.1;22.0;22;2.15;1;Address 4200;67339;Solar
2023-06-25;00:00:00;4.9;21.6;22;2.94;1;Address 4201;68901;Gas
2023-06-25;01:00:00;9.0;22.9;22;1.96;1;Address 4202;87709;Electricity
2023-06-25;02:00:00;21.2;21.6;22;2.27;1;Address 4203;25151;Gas
2023-06-25;03:00:00;10.8;11.1;12;0.49;0;Address 4204;84672;Solar
2023-06-25;04:00:00;2.9;10.2;12;0.35;0;Address 4205;28104;Electricity
2023-06-25;05:00:00;26.7;22.0;22;1.64;1;Address 4206;52357;Electricity
2023-06-25;06:00:00;22.3;22.6;22;2.69;1;Address 4207;60340;Gas
2023-06-25;07:00:00;9.8;11.5;12;0.42;0;Address 4208;74180;Gas
2023-06-25;08:00:00;16.5;12.3;12;0.21;0;Address 4209;57972;Electricity
2023-06-25;09:00:00;6.5;12.5;12;0.17;0;Address 4210;41425;Solar
2023-06-25;10:00:00;29.1;21.3;22;2.92;1;Address 4211;32958;Electricity
2023-06-25;11:00:00;10.7;21.4;22;2.63;1;Address 4212;12942;Gas
2023-06-25;12:00:00;10.5;12.7;12;0.14;0;Address 4213;64554;Solar
2023-06-25;13:00:00;11.9;22.7;22;2.86;1;Address 4214;23100;Electricity
2023-06-25;14:00:00;-2.4;11.1;12;0.27;0;Address 4215;15897;Solar
2023-06-25;15:00:00;20.8;11.0;12;0.12;0;Address 4216;81666;Gas
2023-06-25;16:00:00;15.3;21.8;22;2.45;1;Address 4217;39214;Solar
2023-06-25;17:00:00;3.4;11.8;12;0.43;0;Address 4218;97548;Solar
2023-06-25;18:00:00;15.0;11.1;12;0.35;0;Address 4219;50688;Solar
2023-06-25;19:00:00;29.5;21.2;22;2.85;1;Address 4220;67347;Electricity
2023-06-25;20:00:00;4.1;21.9;22;2.62;1;Address 4221;53264;Electricity
2023-06-25;21:00:00;18.1;12.2;12;0.2;0;Address 4222;29747;Solar
2023-06-25;22:00:00;0.9;21.1;22;2.49;1;Address 4223;47978;Solar
2023-06-25;23:00:00;28.5;22.7;22;2.2;1;Address 4224;41410;Electricity
2023-06-26;00:00:00;26.5;10.7;12;0.2;0;Address 4225;86284;Electricity
2023-06-26;01:00:00;22.6;10.3;12;0.49;0;Address 4226;93425;Solar
2023-06-26;02:00:00;29.7;10.9;12;0.43;0;Address 4227;20814;Gas
2023-06-26;03:00:00;28.7;22.8;22;2.9;1;Address 4228;33532;Gas
2023-06-26;04:00:00;1.6;21.6;22;2.38;1;Address 4229;41196;Gas
2023-06-26;05:00:00;14.9;12.5;12;0.4;0;Address 4230;25889;Gas
2023-06-26;06:00:00;9.4;22.8;22;2.47;1;Address 4231;97012;Electricity
2023-06-26;07:00:00;20.4;21.1;22;2.76;1;Address 4232;83887;Solar
2023-06-26;08:00:00;20.4;21.8;22;2.12;1;Address 4233;86621;Electricity
2023-06-26;09:00:00;15.8;21.2;22;2.75;1;Address 4234;54662;Gas
2023-06-26;10:00:00;6.6;22.7;22;1.77;1;Address 4235;13546;Electricity
2023-06-26;11:00:00;27.9;10.6;12;0.28;0;Address 4236;85171;Solar
2023-06-26;12:00:00;9.9;22.3;22;2.46;1;Address 4237;78706;Gas
2023-06-26;13:00:00;21.0;22.5;22;1.56;1;Address 4238;60500;Gas
2023-06-26;14:00:00;14.8;10.3;12;0.15;0;Address 4239;82016;Gas
2023-06-26;15:00:00;5.5;22.4;22;2.96;1;Address 4240;72047;Electricity
2023-06-26;16:00:00;22.0;22.9;22;1.63;1;Address 4241;60289;Solar
2023-06-26;17:00:00;17.9;21.6;22;2.14;1;Address 4242;51392;Electricity
2023-06-26;18:00:00;24.2;12.4;12;0.13;0;Address 4243;59233;Solar
2023-06-26;19:00:00;26.9;22.6;22;2.26;1;Address 4244;38062;Gas
2023-06-26;20:00:00;-4.3;11.8;12;0.25;0;Address 4245;79005;Electricity
2023-06-26;21:00:00;28.9;11.3;12;0.11;0;Address 4246;58947;Gas
2023-06-26;22:00:00;18.5;21.7;22;2.98;1;Address 4247;83975;Electricity
2023-06-26;23:00:00;7.9;21.8;22;1.5;1;Address 4248;54556;Solar
2023-06-27;00:00:00;23.8;10.2;12;0.49;0;Address 4249;46771;Electricity
2023-06-27;01:00:00;27.3;11.0;12;0.31;0;Address 4250;54563;Electricity
2023-06-27;02:00:00;3.4;22.6;22;2.92;1;Address 4251;54972;Solar
2023-06-27;03:00:00;21.7;10.8;12;0.3;0;Address 4252;79522;Electricity
2023-06-27;04:00:00;29.4;11.9;12;0.17;0;Address 4253;84121;Electricity
2023-06-27;05:00:00;5.2;21.5;22;2.17;1;Address 4254;60265;Solar
2023-06-27;06:00:00;19.8;12.4;12;0.16;0;Address 4255;41704;Electricity
2023-06-27;07:00:00;23.5;21.0;22;1.86;1;Address 4256;63588;Electricity
2023-06-27;08:00:00;3.7;22.7;22;1.56;1;Address 4257;32664;Electricity
2023-06-27;09:00:00;24.3;21.6;22;2.26;1;Address 4258;45339;Solar
2023-06-27;10:00:00;-4.8;22.0;22;2.31;1;Address 4259;80986;Solar
2023-06-27;11:00:00;26.0;12.5;12;0.27;0;Address 4260;38985;Electricity
2023-06-27;12:00:00;10.0;21.8;22;1.53;1;Address 4261;11967;Gas
2023-06-27;13:00:00;29.1;12.8;12;0.33;0;Address 4262;32623;Solar
2023-06-27;14:00:00;25.7;11.7;12;0.35;0;Address 4263;63657;Electricity
2023-06-27;15:00:00;26.9;22.5;22;2.88;1;Address 4264;24969;Solar
2023-06-27;16:00:00;-4.3;10.4;12;0.47;0;Address 4265;26344;Electricity
2023-06-27;17:00:00;5.5;10.2;12;0.32;0;Address 4266;15316;Gas
2023-06-27;18:00:00;-4.4;10.4;12;0.22;0;Address 4267;50356;Gas
2023-06-27;19:00:00;1.0;10.4;12;0.27;0;Address 4268;64102;Solar
2023-06-27;20:00:00;29.2;11.4;12;0.13;0;Address 4269;47705;Electricity
2023-06-27;21:00:00;21.5;12.1;12;0.34;0;Address 4270;27647;Electricity
2023-06-27;22:00:00;20.1;10.4;12;0.21;0;Address 4271;30718;Electricity
2023-06-27;23:00:00;9.3;11.3;12;0.5;0;Address 4272;43422;Solar
2023-06-28;00:00:00;18.1;21.8;22;2.96;1;Address 4273;84561;Electricity
2023-06-28;01:00:00;15.9;22.1;22;2.15;1;Address 4274;14645;Solar
2023-06-28;02:00:00;24.1;12.7;12;0.41;0;Address 4275;60112;Gas
2023-06-28;03:00:00;13.7;11.8;12;0.4;0;Address 4276;24972;Solar
2023-06-28;04:00:00;4.9;22.6;22;2.63;1;Address 4277;32530;Solar
2023-06-28;05:00:00;5.4;22.7;22;2.07;1;Address 4278;47100;Electricity
2023-06-28;06:00:00;16.5;12.7;12;0.39;0;Address 4279;53419;Solar
2023-06-28;07:00:00;3.5;11.4;12;0.29;0;Address 4280;74612;Electricity
2023-06-28;08:00:00;4.8;21.3;22;1.81;1;Address 4281;34686;Gas
2023-06-28;09:00:00;9.9;21.3;22;2.35;1;Address 4282;18162;Solar
2023-06-28;10:00:00;1.5;22.9;22;1.85;1;Address 4283;69895;Electricity
2023-06-28;11:00:00;8.5;11.0;12;0.13;0;Address 4284;18036;Gas
2023-06-28;12:00:00;5.4;11.2;12;0.14;0;Address 4285;33460;Gas
2023-06-28;13:00:00;15.0;10.9;12;0.15;0;Address 4286;51206;Electricity
2023-06-28;14:00:00;20.8;11.6;12;0.35;0;Address 4287;14496;Gas
2023-06-28;15:00:00;17.8;13.0;12;0.26;0;Address 4288;85750;Electricity
2023-06-28;16:00:00;6.6;21.8;22;2.61;1;Address 4289;39928;Solar
2023-06-28;17:00:00;4.1;22.9;22;2.2;1;Address 4290;53735;Gas
2023-06-28;18:00:00;6.4;12.4;12;0.32;0;Address 4291;51232;Gas
2023-06-28;19:00:00;23.7;10.9;12;0.14;0;Address 4292;84532;Gas
2023-06-28;20:00:00;-4.9;12.0;12;0.19;0;Address 4293;70369;Gas
2023-06-28;21:00:00;-1.3;10.3;12;0.15;0;Address 4294;90241;Electricity
2023-06-28;22:00:00;14.4;21.3;22;2.72;1;Address 4295;40484;Solar
2023-06-28;23:00:00;24.8;11.5;12;0.17;0;Address 4296;59491;Solar
2023-06-29;00:00:00;18.5;10.3;12;0.48;0;Address 4297;49275;Electricity
2023-06-29;01:00:00;21.2;10.1;12;0.18;0;Address 4298;81385;Electricity
2023-06-29;02:00:00;2.5;11.6;12;0.36;0;Address 4299;39632;Electricity
2023-06-29;03:00:00;19.9;22.5;22;2.26;1;Address 4300;73860;Electricity
2023-06-29;04:00:00;0.4;10.1;12;0.37;0;Address 4301;96731;Electricity
2023-06-29;05:00:00;17.4;12.9;12;0.24;0;Address 4302;81123;Gas
2023-06-29;06:00:00;21.5;10.4;12;0.29;0;Address 4303;47546;Electricity
2023-06-29;07:00:00;4.7;21.6;22;2.12;1;Address 4304;58801;Electricity
2023-06-29;08:00:00;0.2;11.5;12;0.2;0;Address 4305;92721;Solar
2023-06-29;09:00:00;29.6;21.9;22;1.58;1;Address 4306;41257;Gas
2023-06-29;10:00:00;19.6;12.7;12;0.23;0;Address 4307;91868;Gas
2023-06-29;11:00:00;11.3;22.9;22;1.51;1;Address 4308;78118;Electricity
2023-06-29;12:00:00;20.6;10.1;12;0.15;0;Address 4309;49891;Solar
2023-06-29;13:00:00;11.3;22.3;22;1.92;1;Address 4310;81304;Electricity
2023-06-29;14:00:00;14.0;21.6;22;2.23;1;Address 4311;72491;Gas
2023-06-29;15:00:00;21.6;22.2;22;2.71;1;Address 4312;29508;Gas
2023-06-29;16:00:00;12.1;22.7;22;2.22;1;Address 4313;50916;Solar
2023-06-29;17:00:00;23.3;21.2;22;1.81;1;Address 4314;74645;Gas
2023-06-29;18:00:00;-2.9;21.7;22;2.8;1;Address 4315;68467;Electricity
2023-06-29;19:00:00;27.5;11.8;12;0.32;0;Address 4316;73515;Electricity
2023-06-29;20:00:00;2.9;21.8;22;1.54;1;Address 4317;70861;Electricity
2023-06-29;21:00:00;25.5;21.8;22;2.89;1;Address 4318;33192;Solar
2023-06-29;22:00:00;17.0;22.4;22;2.44;1;Address 4319;69817;Electricity
2023-06-29;23:00:00;1.7;21.1;22;1.98;1;Address 4320;87358;Electricity
2023-06-30;00:00:00;0.7;21.7;22;1.93;1;Address 4321;63811;Solar
2023-06-30;01:00:00;-2.5;22.3;22;2.17;1;Address 4322;96524;Solar
2023-06-30;02:00:00;-1.1;12.8;12;0.16;0;Address 4323;93866;Solar
2023-06-30;03:00:00;19.6;22.4;22;2.39;1;Address 4324;11696;Electricity
2023-06-30;04:00:00;6.9;22.6;22;2.24;1;Address 4325;53187;Solar
2023-06-30;05:00:00;-3.5;21.6;22;2.91;1;Address 4326;28829;Electricity
2023-06-30;06:00:00;4.9;12.5;12;0.23;0;Address 4327;63518;Electricity
2023-06-30;07:00:00;17.0;21.4;22;1.59;1;Address 4328;86330;Solar
2023-06-30;08:00:00;4.6;12.9;12;0.34;0;Address 4329;97687;Electricity
2023-06-30;09:00:00;9.7;13.0;12;0.18;0;Address 4330;85516;Electricity
2023-06-30;10:00:00;20.1;11.8;12;0.5;0;Address 4331;26822;Electricity
2023-06-30;11:00:00;10.0;21.3;22;1.9;1;Address 4332;72320;Solar
2023-06-30;12:00:00;8.3;12.9;12;0.47;0;Address 4333;38559;Solar
2023-06-30;13:00:00;5.4;10.4;12;0.25;0;Address 4334;88431;Electricity
2023-06-30;14:00:00;21.2;11.1;12;0.34;0;Address 4335;43110;Electricity
2023-06-30;15:00:00;22.8;23.0;22;2.96;1;Address 4336;44394;Electricity
2023-06-30;16:00:00;2.1;10.1;12;0.29;0;Address 4337;19586;Electricity
2023-06-30;17:00:00;28.4;12.7;12;0.36;0;Address 4338;26635;Electricity
2023-06-30;18:00:00;-2.6;10.7;12;0.41;0;Address 4339;66953;Gas
2023-06-30;19:00:00;30.0;11.6;12;0.41;0;Address 4340;96267;Electricity
2023-06-30;20:00:00;8.9;12.1;12;0.42;0;Address 4341;16799;Solar
2023-06-30;21:00:00;20.3;21.6;22;1.64;1;Address 4342;14631;Electricity
2023-06-30;22:00:00;29.1;12.8;12;0.23;0;Address 4343;93636;Gas
2023-06-30;23:00:00;16.4;21.6;22;1.69;1;Address 4344;42719;Solar
2023-07-01;00:00:00;6.6;22.2;22;1.51;1;Address 4345;38815;Electricity
2023-07-01;01:00:00;-1.0;11.1;12;0.26;0;Address 4346;89077;Electricity
2023-07-01;02:00:00;20.3;22.6;22;2.89;1;Address 4347;10481;Electricity
2023-07-01;03:00:00;-4.5;12.8;12;0.29;0;Address 4348;27352;Solar
2023-07-01;04:00:00;0.0;12.0;12;0.17;0;Address 4349;24219;Electricity
2023-07-01;05:00:00;13.0;21.7;22;1.92;1;Address 4350;45267;Solar
2023-07-01;06:00:00;25.0;22.4;22;2.49;1;Address 4351;13485;Solar
2023-07-01;07:00:00;19.1;22.7;22;2.51;1;Address 4352;51771;Solar
2023-07-01;08:00:00;11.6;12.8;12;0.16;0;Address 4353;85787;Solar
2023-07-01;09:00:00;19.3;11.9;12;0.39;0;Address 4354;85165;Gas
2023-07-01;10:00:00;5.9;22.2;22;2.6;1;Address 4355;53937;Electricity
2023-07-01;11:00:00;24.5;22.5;22;1.96;1;Address 4356;30281;Solar
2023-07-01;12:00:00;9.8;10.5;12;0.15;0;Address 4357;50227;Gas
2023-07-01;13:00:00;22.5;10.2;12;0.1;0;Address 4358;55687;Gas
2023-07-01;14:00:00;29.5;13.0;12;0.13;0;Address 4359;68688;Gas
2023-07-01;15:00:00;13.6;10.2;12;0.44;0;Address 4360;69709;Electricity
2023-07-01;16:00:00;16.6;11.1;12;0.41;0;Address 4361;29648;Gas
2023-07-01;17:00:00;30.0;11.7;12;0.37;0;Address 4362;54670;Gas
2023-07-01;18:00:00;18.0;22.8;22;2.51;1;Address 4363;32316;Gas
2023-07-01;19:00:00;1.9;22.8;22;2.28;1;Address 4364;61944;Solar
2023-07-01;20:00:00;25.0;22.3;22;2.0;1;Address 4365;11166;Electricity
2023-07-01;21:00:00;-3.3;22.5;22;1.95;1;Address 4366;50627;Electricity
2023-07-01;22:00:00;1.3;21.6;22;1.74;1;Address 4367;51067;Solar
2023-07-01;23:00:00;18.3;10.4;12;0.47;0;Address 4368;48845;Electricity
2023-07-02;00:00:00;5.4;12.9;12;0.35;0;Address 4369;85303;Solar
2023-07-02;01:00:00;24.7;10.6;12;0.23;0;Address 4370;86810;Solar
2023-07-02;02:00:00;-2.0;13.0;12;0.35;0;Address 4371;84717;Gas
2023-07-02;03:00:00;22.5;10.2;12;0.48;0;Address 4372;39593;Gas
2023-07-02;04:00:00;7.6;22.9;22;2.71;1;Address 4373;88231;Solar
2023-07-02;05:00:00;11.0;21.9;22;1.51;1;Address 4374;40896;Electricity
2023-07-02;06:00:00;8.5;21.4;22;2.1;1;Address 4375;59455;Electricity
2023-07-02;07:00:00;4.3;22.4;22;2.3;1;Address 4376;30407;Solar
2023-07-02;08:00:00;6.0;21.3;22;1.75;1;Address 4377;23041;Solar
2023-07-02;09:00:00;3.5;22.4;22;1.77;1;Address 4378;11369;Solar
2023-07-02;10:00:00;25.6;22.9;22;1.82;1;Address 4379;96649;Gas
2023-07-02;11:00:00;11.2;11.0;12;0.38;0;Address 4380;53975;Solar
2023-07-02;12:00:00;9.8;11.8;12;0.49;0;Address 4381;86405;Gas
2023-07-02;13:00:00;-0.1;11.0;12;0.15;0;Address 4382;89681;Solar
2023-07-02;14:00:00;-3.8;11.5;12;0.34;0;Address 4383;58672;Gas
2023-07-02;15:00:00;-4.2;21.5;22;2.06;1;Address 4384;25769;Gas
2023-07-02;16:00:00;7.1;22.4;22;2.95;1;Address 4385;73185;Electricity
2023-07-02;17:00:00;15.6;12.2;12;0.29;0;Address 4386;97468;Solar
2023-07-02;18:00:00;4.8;12.2;12;0.31;0;Address 4387;18119;Electricity
2023-07-02;19:00:00;7.4;21.4;22;2.04;1;Address 4388;56099;Electricity
2023-07-02;20:00:00;4.7;11.5;12;0.16;0;Address 4389;60631;Electricity
2023-07-02;21:00:00;22.2;13.0;12;0.22;0;Address 4390;17681;Solar
2023-07-02;22:00:00;6.3;22.0;22;2.39;1;Address 4391;89312;Gas
2023-07-02;23:00:00;18.1;12.5;12;0.44;0;Address 4392;34685;Gas
2023-07-03;00:00:00;29.1;22.9;22;2.37;1;Address 4393;62947;Gas
2023-07-03;01:00:00;-3.7;22.9;22;2.22;1;Address 4394;94129;Solar
2023-07-03;02:00:00;-3.3;11.1;12;0.38;0;Address 4395;57894;Solar
2023-07-03;03:00:00;0.3;12.9;12;0.22;0;Address 4396;11247;Gas
2023-07-03;04:00:00;24.2;11.5;12;0.33;0;Address 4397;10479;Electricity
2023-07-03;05:00:00;11.7;21.1;22;1.73;1;Address 4398;65712;Electricity
2023-07-03;06:00:00;21.8;10.9;12;0.47;0;Address 4399;90888;Gas
2023-07-03;07:00:00;17.5;12.6;12;0.11;0;Address 4400;65949;Solar
2023-07-03;08:00:00;29.9;10.0;12;0.37;0;Address 4401;12633;Electricity
2023-07-03;09:00:00;29.8;11.7;12;0.45;0;Address 4402;80805;Electricity
2023-07-03;10:00:00;23.3;12.7;12;0.17;0;Address 4403;16768;Electricity
2023-07-03;11:00:00;6.8;10.1;12;0.15;0;Address 4404;90766;Gas
2023-07-03;12:00:00;19.2;12.2;12;0.25;0;Address 4405;72497;Electricity
2023-07-03;13:00:00;-1.3;22.6;22;1.95;1;Address 4406;18501;Electricity
2023-07-03;14:00:00;17.1;22.0;22;1.96;1;Address 4407;96935;Solar
2023-07-03;15:00:00;9.8;12.6;12;0.13;0;Address 4408;58306;Electricity
2023-07-03;16:00:00;27.2;12.5;12;0.14;0;Address 4409;56938;Gas
2023-07-03;17:00:00;10.4;22.2;22;2.72;1;Address 4410;29406;Electricity
2023-07-03;18:00:00;-4.8;10.9;12;0.14;0;Address 4411;25056;Gas
2023-07-03;19:00:00;0.8;22.1;22;2.74;1;Address 4412;45762;Solar
2023-07-03;20:00:00;20.1;23.0;22;2.75;1;Address 4413;96208;Solar
2023-07-03;21:00:00;-4.0;11.9;12;0.28;0;Address 4414;51855;Gas
2023-07-03;22:00:00;22.7;21.6;22;1.98;1;Address 4415;16937;Gas
2023-07-03;23:00:00;0.1;12.4;12;0.2;0;Address 4416;82203;Solar
2023-07-04;00:00:00;22.3;10.5;12;0.11;0;Address 4417;42452;Solar
2023-07-04;01:00:00;2.6;21.7;22;2.05;1;Address 4418;30475;Electricity
2023-07-04;02:00:00;8.8;22.1;22;2.85;1;Address 4419;14429;Gas
2023-07-04;03:00:00;15.8;22.8;22;1.81;1;Address 4420;27839;Electricity
2023-07-04;04:00:00;15.7;12.2;12;0.25;0;Address 4421;50694;Solar
2023-07-04;05:00:00;3.1;22.4;22;1.79;1;Address 4422;53906;Solar
2023-07-04;06:00:00;27.3;10.6;12;0.48;0;Address 4423;95600;Solar
2023-07-04;07:00:00;14.4;21.7;22;2.93;1;Address 4424;67227;Solar
2023-07-04;08:00:00;8.9;22.9;22;2.82;1;Address 4425;71622;Electricity
2023-07-04;09:00:00;11.4;10.0;12;0.4;0;Address 4426;37946;Solar
2023-07-04;10:00:00;14.6;11.9;12;0.22;0;Address 4427;44661;Gas
2023-07-04;11:00:00;8.5;12.8;12;0.49;0;Address 4428;26829;Electricity
2023-07-04;12:00:00;-3.1;22.3;22;2.17;1;Address 4429;53645;Gas
2023-07-04;13:00:00;23.6;21.5;22;2.44;1;Address 4430;81011;Gas
2023-07-04;14:00:00;10.5;12.9;12;0.45;0;Address 4431;50107;Solar
2023-07-04;15:00:00;2.6;22.7;22;1.57;1;Address 4432;19332;Solar
2023-07-04;16:00:00;2.9;21.2;22;2.88;1;Address 4433;48472;Gas
2023-07-04;17:00:00;14.6;22.6;22;2.71;1;Address 4434;10398;Electricity
2023-07-04;18:00:00;24.7;11.4;12;0.23;0;Address 4435;93872;Solar
2023-07-04;19:00:00;3.1;21.6;22;1.85;1;Address 4436;23609;Gas
2023-07-04;20:00:00;23.9;21.7;22;2.28;1;Address 4437;66776;Solar
2023-07-04;21:00:00;28.4;21.0;22;1.61;1;Address 4438;73818;Solar
2023-07-04;22:00:00;-3.1;11.9;12;0.41;0;Address 4439;94268;Gas
2023-07-04;23:00:00;14.2;22.4;22;2.42;1;Address 4440;64457;Solar
2023-07-05;00:00:00;17.7;21.6;22;1.72;1;Address 4441;53774;Gas
2023-07-05;01:00:00;11.8;12.9;12;0.36;0;Address 4442;67424;Electricity
2023-07-05;02:00:00;13.2;12.1;12;0.21;0;Address 4443;14040;Electricity
2023-07-05;03:00:00;4.9;22.7;22;2.31;1;Address 4444;89643;Gas
2023-07-05;04:00:00;21.8;11.6;12;0.5;0;Address 4445;19555;Electricity
2023-07-05;05:00:00;25.2;10.3;12;0.27;0;Address 4446;60075;Gas
2023-07-05;06:00:00;-0.2;12.3;12;0.46;0;Address 4447;77615;Electricity
2023-07-05;07:00:00;2.6;22.5;22;2.13;1;Address 4448;18872;Electricity
2023-07-05;08:00:00;26.9;21.7;22;2.42;1;Address 4449;95969;Solar
2023-07-05;09:00:00;4.1;21.8;22;2.66;1;Address 4450;49217;Gas
2023-07-05;10:00:00;25.3;11.1;12;0.34;0;Address 4451;85448;Electricity
2023-07-05;11:00:00;5.4;21.1;22;2.51;1;Address 4452;77160;Gas
2023-07-05;12:00:00;27.0;12.4;12;0.25;0;Address 4453;34795;Gas
2023-07-05;13:00:00;15.3;22.9;22;1.93;1;Address 4454;48921;Gas
2023-07-05;14:00:00;21.2;11.7;12;0.15;0;Address 4455;12209;Solar
2023-07-05;15:00:00;14.2;22.2;22;2.74;1;Address 4456;28350;Solar
2023-07-05;16:00:00;18.5;11.8;12;0.3;0;Address 4457;81790;Solar
2023-07-05;17:00:00;-4.1;11.8;12;0.49;0;Address 4458;22065;Electricity
2023-07-05;18:00:00;-4.2;22.3;22;2.71;1;Address 4459;96445;Solar
2023-07-05;19:00:00;2.9;21.2;22;2.53;1;Address 4460;32167;Electricity
2023-07-05;20:00:00;-3.1;21.3;22;2.4;1;Address 4461;15110;Electricity
2023-07-05;21:00:00;23.6;21.4;22;1.62;1;Address 4462;92701;Gas
2023-07-05;22:00:00;14.6;21.7;22;2.76;1;Address 4463;76585;Solar
2023-07-05;23:00:00;22.4;12.6;12;0.4;0;Address 4464;68659;Gas
2023-07-06;00:00:00;29.3;11.6;12;0.42;0;Address 4465;68694;Solar
2023-07-06;01:00:00;21.1;10.2;12;0.45;0;Address 4466;96222;Solar
2023-07-06;02:00:00;-0.3;11.6;12;0.25;0;Address 4467;17683;Gas
2023-07-06;03:00:00;6.4;21.4;22;2.3;1;Address 4468;56802;Gas
2023-07-06;04:00:00;7.7;11.7;12;0.48;0;Address 4469;81054;Gas
2023-07-06;05:00:00;5.0;21.1;22;2.38;1;Address 4470;52109;Electricity
2023-07-06;06:00:00;28.0;22.8;22;2.2;1;Address 4471;93919;Gas
2023-07-06;07:00:00;6.4;21.3;22;2.75;1;Address 4472;45422;Gas
2023-07-06;08:00:00;21.1;21.1;22;1.86;1;Address 4473;13891;Solar
2023-07-06;09:00:00;16.8;12.2;12;0.47;0;Address 4474;22179;Solar
2023-07-06;10:00:00;2.6;21.8;22;2.42;1;Address 4475;38423;Gas
2023-07-06;11:00:00;-3.9;12.1;12;0.39;0;Address 4476;34491;Gas
